measure,pack,id,samp_date,spectrum,meas date,YB,YH,YC,ok,habitat,sex,age,nest
2,1,PB164,27.05.14,GT_AMAR_1381,08.05.21,7.595316003,493,0.671361453,1,Forest,2,2K,V50
2,1,PB164,27.05.14,GT_AMAR_1382,08.05.21,7.049107747,493,0.633517225,1,Forest,2,2K,V50
2,1,PB164,27.05.14,GT_AMAR_1383,08.05.21,8.094244284,498,0.596689188,1,Forest,2,2K,V50
2,2,PB164,27.05.14,GT_AMAR_1384,08.05.21,8.930669311,493,0.715372864,1,Forest,2,2K,V50
2,2,PB164,27.05.14,GT_AMAR_1385,08.05.21,8.930669311,493,0.715372864,1,Forest,2,2K,V50
2,2,PB164,27.05.14,GT_AMAR_1386,08.05.21,9.419599375,493,0.554217585,1,Forest,2,2K,V50
2,1,PB112,25.05.14,GT_AMAR_1441,09.05.21,6.3981455,648,0.281507134,1,Urban,1,2K,R27
2,1,PB112,25.05.14,GT_AMAR_1442,09.05.21,8.095653716,647,0.273447301,1,Urban,1,2K,R27
2,1,PB112,25.05.14,GT_AMAR_1443,09.05.21,8.907845144,647,0.229110163,1,Urban,1,2K,R27
2,2,PB112,25.05.14,GT_AMAR_1444,09.05.21,9.084179386,647,0.309309327,1,Urban,1,2K,R27
2,2,PB112,25.05.14,GT_AMAR_1445,09.05.21,8.744677938,647,0.331667492,1,Urban,1,2K,R27
2,2,PB112,25.05.14,GT_AMAR_1446,09.05.21,8.402706981,642,0.381444164,1,Urban,1,2K,R27
